question_title,answer_url,question_url,author_name,author_url,fans_count,created_time,updated_time,comment_count,voteup_count,content,author_ip
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2825299464,https://www.zhihu.com/question/575643737,Rsoinm,https://www.zhihu.com/people/na-zhi-li-wo-yang,50,2023-01-01T13:27:11.000Z,2023-01-01T13:27:11.000Z,281,207,我有个疑问万柳书院里的16和另一个女生在北方工业大学上学，坦白说，如果我家里有钱，我不会来这个学校的，一本垫底儿，这样的话为什么不出国呢？,IP 属地北京
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2825432119,https://www.zhihu.com/question/575643737,梨子,https://www.zhihu.com/people/ye-bu-si-59,86,2023-01-01T15:12:24.000Z,2023-01-02T15:19:12.000Z,114,175,我觉得不是营销，因为今天刷到万柳书院“小姐”和“少爷”的聊天记录，里面“小姐”说万柳书院快被吹到天上去了，“少爷”回答挺正常的就是吐槽yxh恐怖之类的，还说了一嘴羊毛月要找他拍视频被他拒绝，今天羊毛月在外面拍的事，然后“小姐”就发了个“。。。”还问在几号楼，这个聊天记录我现在找不到了，不知道是被人压下去还是怎么样这是“少爷”的澄清这是“小姐”的澄清网友吐槽找到聊天记录了———————————————————再更新一波“小姐”和“16少爷”直播内容只能说不愧是虾“16少爷”都已经把合作挂主页了，想恰钱的意图很明显了,IP 属地江西
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2827177963,https://www.zhihu.com/question/575643737,Dozen,https://www.zhihu.com/people/wen-lan-sheng-72,18,2023-01-03T02:12:13.000Z,2023-01-06T13:48:03.000Z,20,164,小喻真的实惨 （那个齐白石的高中生）他现在被逼的视频都删了 那个大小姐就是蹭的 小喻一火 她就带上定位了 还开直播 准备连麦小喻 被拒绝了那个大小姐是真的下头 我说当时怎么那个聊天记录截图是在抖音聊的 原来是根本不认识 我还以为开始流行在抖音聊天了看截图小喻的语气还挺正常的 那俩真的实司马昭之心，路人皆知更新 没想到还有后续小喻的同学去犯贱了啊哈哈哈哈哈哈哈哈哈哈哈但是最尴尬的还是那个蹭热度伪造聊天记录的我真的快笑死了 少爷一辈子都脱离不了这个事情了新年的第一天就被两个女人背刺 手机还被收了笑嘎了后后续小喻白天被收手机 晚上熬夜偷偷玩啊哈哈哈哈哈哈哈哈哈哈哈哈笑疯了 我和他为数不多的共同点就是 都用熊二和小鳄鱼的表情包都会晚上熬夜玩手机啊哈哈哈哈哈哈哈哈哈期待个语音小喻又私密了一个视频 可能是在慢慢告别噢,IP 属地湖北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2836711016,https://www.zhihu.com/question/575643737,zzx,https://www.zhihu.com/people/zzx-46-60-31,8387,2023-01-09T04:58:49.000Z,2023-01-09T04:58:49.000Z,11,193,建议接受贫下中农再教育我不是在开玩笑,IP 属地辽宁
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2822300939,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2022-12-30T05:00:35.000Z,2023-01-06T12:03:06.000Z,6,156,最后，就算我们终其一生还是一个普通人，又如何呢？人的生命只有一次，只要我们开心快乐就好了。没必要去盲目的羡慕他人，世界本就不公，总有人在你之下，也有人在你之上，唯有平视自己，没必要去舔，父亲曾把我们高举头顶，所以到哪都不会低人一等，热爱生活，欣赏自己，努力，积极向上，向阳而生这才是我心之所向的当然还有什么媚富的，小作文的，大家理智吧，我看好像给作者代来了困扰还有，我想大家别去关注一下大山里的孩子，像最近的少爷直播几分钟20W，钱最终还是流向了最不缺钱的人。大家还是去看看那些真正需要看到的人吧,IP 属地辽宁
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2823692197,https://www.zhihu.com/question/575643737,狄俄墨得斯,https://www.zhihu.com/people/zhi-ye-55-48,229,2022-12-31T06:17:22.000Z,2022-12-31T06:21:31.000Z,0,343,卡塔尔，虞书欣，媚富媚的别太离谱，00后总给我一种封建自大，自私冷血，嫌贫爱富的感觉。,IP 属地云南
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2830152293,https://www.zhihu.com/question/575643737,宏桑,https://www.zhihu.com/people/hongsang,1344900,2023-01-04T18:17:47.000Z,2023-01-04T18:17:54.000Z,4,147,并不是观念决定时代，而是时代决定了观念。几十年前，人们大多互相称呼“同志”，那时候多数人贫穷但精神饱满，因为大家机会相对均等，真的觉得自己是脚下这片土地的主人，一切奋斗都是为了自己。十几年前轰轰烈烈的移动互联网时代，也造就了很多创富神话，北京最热的地方是中关村的咖啡厅，每天有很多年轻人觉得自己可以把握时代的拐点，互联网公司也的确创造了很多新贵，虽然略显浮躁但很多人对未来充满了奢望，也更愿意相信个人奋斗可以创造奇迹。最近已经越来越少听到这样的故事了，能创造财富的，往往是已经攫取过资源的，留给年轻人的机会从互联网创业变成了开个线下网红包子铺，再然后就是一场疫情席卷梦想。增量受限的年代，社会就会崇拜存量。当普通人已经不再相信凭借个人努力可以改变命运，对于“old money”的向往和赞颂就成了理所当然的事情。少爷老奴什么的，本来是玩梗，可说的多了，会发现有些地方很不对劲。我们似乎被驯化成了“颜值即正义”的价值观，财富是怎么聚拢的不重要，重要的是当你拥有这些标签的时候，就天然拥有了笔直的三观，异于常人的能力。经常说“ta那么优秀还那么努力”的人，大概不知道从小把孩子送到英国，考g5并不是一件困难的事情，那边的竞争压力没那么大。以及现在的情感价值观，也是越来越接近“笑贫不笑娼”。老公出轨怎么办？如果能一个月给我10万我可以给小三伺候月子呀。看多了，已经分不清哪些是调侃哪些是真心话了，我们已经默许了当一个人拥有足够财富的时候，ta有自然有权利僭越凡人的道德。,IP 属地北京
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2825475692,https://www.zhihu.com/question/575643737,多情应笑我,https://www.zhihu.com/people/duo-qing-ying-xiao-wo-87,23,2023-01-01T15:51:28.000Z,2023-01-01T15:51:28.000Z,6,117,这是中国悲哀！革命先辈死，百年屈辱尽。青山埋烈士，伟人树丰碑。看到评论区里一片卑躬屈膝，一口一个少爷，一个老奴。莫名感觉很悲哀。要知道老一辈无产阶级革命家抛头颅撒热血，多少仁人志士，用一种大无畏牺牲精神才创建今天新中国，让中国人民从此站起来，所有人可挺直腰杆。可今天呢？今天的某些中国人，把无数先烈似若珍宝，并且愿意流血牺牲的平等，公平，尊严。贬低一文不值！,IP 属地重庆
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2826938647,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-02T19:13:02.000Z,2023-01-02T19:13:02.000Z,39,119,我只想说几点富豪的孩子们玩抖音，你们不要一口一个有钱人不玩抖音一个姚安娜，她是华为二公主，她的父亲是谁，不需要我多说了吧另一位丁佳敏，特步二公主，她的父亲是谁，想必抖音营销号介绍的一清二楚了这两位货真价实的千金大小姐，公开且认证，但人家私密工作做的很好喻像真的，而且他在删视频了，但那个西皮，和那个16我觉得有待考证，很像有背后推手，刚开始红的是喻，16立马跟着火起来了 ，他发篮球视频也太巧了，火的也太快了特别是那个西皮，每发一条抖音都带万柳书院的地址，直播一直嚷嚷着没电了没电了，还发了一通牢骚，简直绝了这两位有钱人，直播的时候，拿网友刷的礼物可不手软，而且也不叫停，羊毛月去采访的时候，甚至更快，羊毛月去万柳书院去的也太巧了，就像商量好的一样真挺膈应人的，网友一口一个西皮小姐，16少爷，明明在丁佳敏抖音评论区像个正常人，一到万柳书院那两位那里，就像个疯子一样舔，京圈少爷小姐有这么随便漏脸吗？这么心大的带地址，这么心安理得的收礼物，那个16在羊毛月采访视频里的时候，简直把家拍了一个遍，毫无隐私可言,IP 属地重庆
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2824101565,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2022-12-31T12:38:08.000Z,2022-12-31T12:38:08.000Z,3,103,媚富和知识水平低的爱做梦的人的狂欢,IP 属地重庆
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2826917490,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-02T18:14:09.000Z,2023-01-06T13:18:20.000Z,130,131,谢谢大家，这几天在整理知识点和学习，保证基础分（数学不是一时半会儿能补上去的）所以就没太上来看知乎。每个哥哥姐姐的留言我都会看。谢谢大家的出谋划策和建议，先放一边了，先努力补课，其余的等高考后来写。————————我看有人劝我先考上大学再做明星网红梦。我想说，我在这里把自己剖开给大家看，就是想面对现实，积极改过，我觉得自己以前的所思所想，包括被思想支配的言行都挺雷人的。我和给喻少写情书的姑娘，应该就是一类人，幻想多、眼界窄、头脑简单，言语挺雷。所以，以后不会做梦，今天白天又陷入幻想了两次，一次是幻想自己是羊毛月哪个角色和16少爷合影，然后发朋友圈说“我跟少爷合影了，大家快来看。” 一次是幻想自己毕业后，跟王思聪谈工作，像主持人易立竟一样犀利地问王思聪关于女朋友的问题，然后发布视频。于是我赶忙把自己打醒，不能再幻想了呀，脑子都快敲伤了。不过，我好像有了方向，想学习并且去选择传媒专业了。————更新：谢谢大家，我本来以为大家要群嘲我，因为我一直有什么明星梦、网红梦、模特梦之类的，现实中又是普通美女（就是比不上真正的模特明星网红）但只不过是个普通程度的漂亮，我不知道怎么形容，大家看着理解。就属于普通以上漂亮未满，活在美颜相机里。这两天花很大的勇气，承认和正视自己的问题很不容易，我更多的是强迫自己面对现实，还在消化“我很普通，我需要接地气”的心有余悸里。这可能跟从小我家都被亲戚们打压嘲笑，拜高踩低（我家属于被踩的）爸爸妈妈讨好他们有关。我就总想出人头地，毕竟我俩没什么优势，只是每次聚会的时候他们会说一句“七七又漂亮了。”七七，我小名，我爸爸之前起的，说我出生那天是阴历七月初七。再过半年就18了。因为我爱幻想，做自己闪闪发光的大明星梦，导致自己不爱学习，学习倒数，打基础不好，上课也不懂干脆就不听……我也不爱看课外书之类的，就觉得自己耽误了很多时间。之前有人说过我，女孩子还是读点书比较好，我准备高考结束看点书，或者每晚睡觉前枕边书，也麻烦哥哥姐姐们推荐一下，提升认知的，面对现实的，励志的啥都可以。就是不用推荐我霸道总裁小甜文（我不看，我们班很多女生喜欢看还讨论）只是浪费了爸爸的丧葬费补数学补不明白，然后又干了荒唐事比如去模特公司面试被骗钱不敢报案，我看评论里有人说可以自己学着当网红带货之类的，我都不会，也不知道怎么学。后来我多搜索了一些资料我就看明白了，真正的模特都是从小头身比和条件好，家长从小培养，送到正规的模特经纪公司去培训学习，要真的用模特，很多产品厂家都跟这些大的模特经济公司合作的。哪能轮的到我们这些微博上抖音上自拍的女孩被人私信联系。想想不免有些沮丧。我看有人说我文笔流畅，我准备从高考作文模板和英文单词，历史知识点这几项好入手的开始。好学校我不敢想，再复读一年，考一个我们本地的普通二本就算谢天谢地了。我从初三毕业，到高一高二等于我天天心思都在自拍、幻想、偷偷化妆打扮自己方面。没怎么认真学习，也没有考虑过以后。现在重新开始，感谢评论区的姐姐们哥哥们给我的一些突击方法，原来这是有方法的。今年寒假我得消停些了，这两天妈妈说我像变了个人。我觉得是好事吧。————【原回答】先从我的故事说吧！我是一个17岁，开年就18岁的女高中生。我的父母都是普通工人，爸爸脑溢血躺在icu两周后去世了，工厂里给了点丧葬费和抚恤金，几千块钱吧，我妈都用来给我补数学了。我的数学从稳定的42分到了76分（满分150）我真的…学不懂。我妈妈只是普通的内退职工，疫情期间，妈妈只好去有点钱的亲戚家做保姆，来额外赚点钱。她和我爸之前对我的学习要求都很严格，打骂教育那种，可是我真的不爱学习，我学不太明白。说下我的长相，普通人，虽然被称为“班花”，我也有点飘，有点自己的小骄傲，平时抖音里也用各种妆容、奶瓶特效自拍自拍，觉得自己好美哦，唉，反正我们女生没几个不活在美颜特效里的。不都以为自己挺美的。但要说我多好看，当然是比不上小某书和某音上的漂亮或者高级感小姐姐的（整容脸和扭来扭去的擦边女不在我说的范畴里）。顶多在同学里打扮的开窍早点，趁老师不注意，在老师容忍的范围内涂个偏裸色的唇釉，戴个廉价美瞳，偷偷画点内眼线什么的。因为本身又有点瘦，不怎么运动就有点马甲线，于是总想办法露出来，哪怕拉肚子窜稀都在所不惜。因为爸爸去世后，家里还有一些欠款。我平时也就穿拼多多不到五十块钱的衣服，时不时趁老师不注意挑染两撮小黄毛，买挂耳染小粉毛小紫毛，藏在自己的一大堆真头发里（我们学校不让染发），偷偷戴个小耳钉，穿穿假潮牌和运动背心走飒姐路线，用抖音上推的into you的唇泥、color key都觉得贵，完美日记赤狐盘我还是攒钱才买的。我根本没想过用其他的大牌。我平时追black pink和bigbang居多，有时候我自己会幻想幻想自己就是idol，唱着bp的歌，会一点她们的舞。半夜在朋友圈嘶吼各种情绪，“ 艹，又要网课！”、“睡不着失眠，睡麻痹起来high！”还有一堆自拍之类的，严重失真，但是现在我不这样做了，否锁起来仅自己可见了。（这是后话，待会儿说为啥）我们学校就是社会人普通公办烂学校，同学的父母和我父母一样，工薪阶层，少部分人的父母是做小本买卖，他们也是走读生，学费稍微高点，升学率很低，小混混倒不少。我估计也是老师眼里的学渣混蛋二混子，我们班里和我们年级里，讨厌我的女生挺多，喜欢我的男生也有，关系好的女生也有。我妈老说我这人“不想事儿”，其实我是“不认命”，我对好好考个大学出来找个班儿上的生活有点恐惧，我是学渣，考个民办大专就不错了。反正我真的学习学不懂，经常幻想自己一夜之间北星探发现成了闪闪发光的大明星，走心的演技和团队各种的专业的包装，让我无与伦比的美丽，一大群粉丝对我喜欢到尖叫。或者说是当个网红也行啊，接广告带货（中二就中二吧。你们随便骂）我倒是对谈恋爱找富二代没什么想法，就是从小老幻想自己红，要么是当大明星、要么是做网红，要么是当平面模特接广告（我才一米六）。为此我还吃过亏，因为我太爱自拍了，有一年暑假去北京三里屯走到大街上被人递过名片说请我做杂志模特，还给我用单反机拍过几张，后来我听说是骗局，他们专挑我们这种长的不丑又自命不凡的女孩。况且我也不住北京，事情就不了了之了。后来我又在微博私信里本地有人让我去面试平面模特，说会帮我接活动、广告，培养我。说女生又漂亮又能赚钱会很开心，做杂志模特，淘宝模特，影楼模特，也不需要有身高要求，又不是T台模特和车模，前提是我需要交足够的押金，作为培训费化妆费之类的，公司会安排我们培训我们，帮我们接活，我就这样被骗了2000块钱，还是美团里透支出来的贷款，当天也给我拍了所谓的模卡，贷款出来的钱我分期还，我跟他们签完合同以后我就兴冲冲在同学里告诉全世界我做平面模特啦！同学里有的不屑，有的羡慕，但我等了三四个月，那个公司都没给我安排什么活，他们有个活动微信号，老发布活动，让我自己报名。我每次报名了都没有我，带我的经纪人就说是“没关系再接再厉，你的身高三围可能不符合客户要求，而且最近查的严，你是高中生未成年人，广告客户也不敢贸然用。”偶尔一次给我拍了几张旗袍照，是大冬天在很远很远的郊外，一堆女孩和两个帐篷，让我们化妆进帐篷轮着穿同样的旗袍。公司说拍一场给150/人，也没给我们钱，微信上也装死。一聊天我才发现好多小姐姐都被透支交钱了，没几个被公司认真安排活的，大家交的2000-5800不等。我当初还天真地问这个钱能赚回来不，大家都面面相觑心里没底。这些事当然都是背着父母家人干的，我饿了很久攒钱还贷款也是杯水车薪，后来我给父母谎称学校要给我们统一补数学和物理英语，买资料什么的，把钱凑齐。妈妈没有问太多，我分期要了几次，凑了1000多，加上自己早饭钱攒着。我也觉得我挺混蛋的，但那个时候我告诉自己说，没事，以后周六周天我作为模特就可以接活了，我可以翘课去拍，钱就回来了！我想办法给家里还吧……再后来那个公司好像是又骗了一个女生的钱，家长跑去闹事，两边打起来了，报警了，那家公司也上新闻了。我在微博上看到越来越多的女生拉了群，一起维权，我才确认真的被骗了！新闻还报道很多女生一起去报警，新闻上的照片，是一大堆身材窈窕的女生，上百个了，齐刷刷从那个公司对面的派出所走出来，受害者多达几百人，去报案的女生数量多的惊人，但也没了下文。我很吃惊，也很怂，但我没脸没勇气去加入她们。我妈喜欢看新闻，我绝对不能出现在新闻里被她和同学们看到。我妈妈还看新闻了，还有同学，都提醒我“这年头很乱，你可千万别受骗呀。”我都嘴硬说：“我可不去那种骗子公司。”我就有他们给我拍过的模卡样片，还有拍摄小花絮，我就虚荣地跟同学们说，我只街拍了一次淘宝广告，我家人觉得我年龄小，不让我拍了。我死鸭子嘴硬打死不说自己就是被这家公司骗了。后来我又攒了点钱，大概480，在小某书上找到同城一个小照相馆，自己花钱拍了一套神明少女，告诉大家我这个是模特照，公司给我安排的活。后来我开始在一些网拍软件上找，也遇见一些猥琐男摄影师，问我拍不拍私房，开不开房间，吓得我掉头就跑。还有直播公司有个叔叔也跟我聊，后来说让我每天播够十几个小时，主要维护线下打赏优质客户，后来我说我高二，没有时间天天播，面试我的人还拿脏话骂我，让我滚。我当初还在想，为什么别人的18-20岁，选美、做主播、留学、成名，又美又飒周游世界。我的路就毕竟坎坷，我学习学不明白，被骗，没有去做我就是有些虚荣，还蠢……只是我的虚荣心不在名牌化妆品衣服和包包，而是在做类似大明星大网红的执念上，拥有bling bling发光的人生，就像黄磊女儿黄多多一样千娇万宠于一身，或者像刘亦菲14岁就演大小姐，或者像表姐的同学一样去韩国做练习生，虽然还没出道。我喜欢的是闪光灯、镁光灯、粉丝尖叫、被人喜欢、自己美丽。你们尽情群嘲吧，我也知道蠢，可是我偏偏喜欢这个。我也听说过潜规则，我听完一些事也很害怕，很颠覆。我也知道自己是普通人，连趟浑水的资格都没有。但我不知道我以后该做什么，除了这个我没有其他的生活动力。我平时就各种自拍，拍的不停，朋友圈一天到晚疯狂刷屏（屏蔽了老师长辈亲戚，大部分同学也是这样）我好朋友说我是话唠，还有个姐姐劝我说你不要再发朋友圈了，一喜一怒都发，然后就是各种自拍小视频，看着就特别没有城府、没有内涵，以后初入社会别人看你这么情绪化，谁敢放心把事情交给你？你别那么累，你压根没那么多的观众，你知道有很多人背地为什么不喜欢你么？她还说，忠言逆耳，陡增会吃亏。我确实不舒服，但也知道她说的是实情。你问我对万柳书院少爷有什么看法，我只觉得上天不够公平。反正那次那个姐姐跟我说了好多，我确实不舒服了一阵子。我当初就在想，为什么刘亦菲随便发个表情包，发个自拍，就一堆人留言“啊，老婆”的尖叫和喜欢，为什么我就不行呢。我也想做 idol 啊！好吧，我知道很可笑很可笑，你们可以群嘲了，因为这些想法都是在我爸爸去世前了，我就比较作妖吧。接着我就阳了在家躺着，喉咙刀割一样。爸爸7月份去世，妈妈哭的特别凄厉，脾气也不好，我也少惹她为妙。好多人觉得我该懂事了，这件事确实对我有很大的影响，本来我们家就不富裕，住老房子，两室一厅，爸爸去世花了家里很多钱，妈妈一边拿着一点退休金，一边去给人家做保姆。我在想，老天干嘛这么对我。我也沉寂了一段时间，补数学，用爸爸带着血的钱（丧葬费）补，地理我现在还学不懂，英语的语法更是一窍不通，数学靠懵，对大学选专业也没概念，而且老师们都说让我上个民办大专就可以了。这几天我阳了，在家躺着浑身疼。一觉醒来之后痛定思痛，我第一件事就是把以前发的朋友圈抖音和微博的状态全都锁起来。我只能来知乎讲讲，我以后只能过着忍耐的生活，读书不好就试试看其他什么事可以做，混个文凭，学个技能什么的吧，我对结婚生子不感冒。我也看不上周围女生恋爱脑或者追星的样子……毕竟老子从来都不追星，只想默默当明星，不过就是嘴上不承认而已。爸爸的去世，还有这次我阳了，让我忽然意识到，我这种不认命上蹿下跳的样子，就是传说中的——跳！梁！小！丑！我想，肯定有同学背地里这么说我吧。不知道为什么，我一夜之间忽然有种“以前的自己，干的一些事情，还有一种思想特别雷人”的感觉。所以，我不关注什么万柳书院少爷，营销号都不知道是真的还是联合炒作。我只是有点伤心，因为我能感受到写手写信的那个女生有多么“真挚”（她当然会换来群嘲啦）但我没有嘲笑她，因为我们本质都是一种人，出身平凡，家里也没有好的教育资源，不谙世事，我们都活在自己的世界里，按自己世界里的想法和准则行事。她的世界里的信仰是喻少，她幻想着自己的善良、美好、善解人意和千字小作文可以成为少爷生命中的“一道光”，只有她是温柔深邃的，能够读懂少爷内在孤独的灵魂，从此成为少爷的知己。你们嘲笑这个女生的点，不就如此么？觉得她冥顽不灵，活在自己的世界里，心智低幼且愚蠢。但可能对她来说，她挺伤心的，自己没做错什么，就是觉得只有自己能看到少爷的“高处不胜寒”，能够试图走进少爷生命里的那份孤独，陪伴少爷以后一起咀嚼孤独，品味人生，怎么这样一颗真挚的心就被你们群嘲了呢？她肯定现在逛的一匹吧！我不也一样可笑吗，只是我的目标不是喻少，只是想当神仙姐姐、锦鲤妹妹一类的幸运儿……不提了，我知道很不切实际、很扯、甚至比人家这个女生还可笑。我关掉了自己在所有社交平台的信息，里面都透露着情绪不稳定，哗众取宠，换取注意，求得关爱。就想着沉默到高三毕业，好歹混个大专文凭，看看以后能不能专升本，学个技能什么的，先养家，高三毕业，等换了个生活环境，换了同学。大概就没人知道我这段哗众取宠，又蠢的经历过往了吧。我开启了追更，以后会定期来记录。也希望听听大家的劝。,IP 属地重庆
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2824996177,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-01T08:53:29.000Z,2023-01-01T08:53:29.000Z,178,152,这位“万柳少爷”就读的101中学，在北京并不算一流啊。在海淀区进不了前三（人大附 十一 清华附），在北京也就勉强前十。在全国范围内的话，可能也就和大部分省会城市最好的高中相当的水平，没必要过分吹捧。在海淀区上过学或者工作过应该都知道，万柳是北京教育顶级的小区，做个核酸排队都一堆rdf校服。101的哪敢称少爷……,IP 属地重庆
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2826457970,https://www.zhihu.com/question/575643737,三热,https://www.zhihu.com/people/zhu-jian-xiang-57,1495,2023-01-02T11:18:43.000Z,2023-01-02T11:21:14.000Z,51,87,那女孩写给少爷的信太尴尬了。我就想，都是幻想，凭啥我一个男的不行？所以我也给万柳少爷写封情书，大家凑合看看。只要我不尴尬，尴尬的就是少爷。给少爷的情书请原谅我的冒昧，我最亲爱的少爷。只因荧屏上的一瞥，便止不住我的心旌摇曳。你运球的步调多么和谐，你肌肉的线条完美无缺。我不禁想象你的笑靥，又梦到你的温柔体贴。啊，亲爱的少爷。我不觊觎你的家业，也不羡慕你身世优越。我只爱你的风采卓绝，爱你的英姿绰约。多想挽着你，游走在北京繁华的街。多想牵着你，感受万柳书院浪漫的夜。多想和你赏齐白石的画，接受艺术的陶冶。多想和你观看联赛，将胸中的热情宣泄。还想和你回到101中学，重温你的青春无邪。还想和你环游世界，将我们的故事叙写。还有好多好多，我和你可能的情节……啊，亲爱的少爷。我知道美梦总要终结，幻想也会凋谢。昨晚我又哭了，因为梦到你的不辞而别。我只恨我如此平凡，没有像你一样的爹。否则怎会失了门当户对，错过关于我们的风月。可我还是要说，我亲爱的少爷。如果你是鱼，我愿给你泉水的熨贴。如果你是树，我愿做你衬托的绿叶。如果你是山，我愿做你脚下的旷野。如果你是潮，我愿包容你汹涌猛烈。哪怕你是万物，我的爱也不会更迭。因为你的一切，只有我能理解。但请原谅我，原谅我最后的羞怯。请你相信，真爱可以忽略性别。啊，我亲爱的少爷。读到这里，请不要对我不屑。虽然我并未手写。但我写下的，字字句句都是我的心血。啊，亲爱的少爷。请不要将我忽略。请看到吧，我爱你的心，如此真切。大家觉得少爷会心动吗？,IP 属地湖北
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2825368775,https://www.zhihu.com/question/575643737,有机物,https://www.zhihu.com/people/xing-yi-can-lan-77,4,2023-01-01T14:21:56.000Z,2023-01-09T11:14:46.000Z,22,82,抖音也是有正常人的这不是我！ip都不一样。,IP 属地福建
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2823450295,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2022-12-31T02:45:22.000Z,2023-01-02T10:26:08.000Z,11,106,这不和之前的卡塔尔小王子一样？一群拜金女舔罢了—————————-分割线现在开直播走网红路线了—————————再更一段想问问那些dy评论区一口一个“少爷”，“老奴”的，这种资本主义，阶级的宣传，你是对的起教员还是对的起孙先生？,IP 属地福建
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2824982185,https://www.zhihu.com/question/575643737,舟而复始,https://www.zhihu.com/people/zhou-er-fu-shi-98-28-39,44,2023-01-01T08:40:11.000Z,2023-01-01T08:40:11.000Z,7,66,??看了你们评价才知道是真少爷??我之前刷到过，还以为IKUN们整活呢，运个篮球bgm都放不对。,IP 属地上海
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2825413141,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-01T14:56:31.000Z,2023-01-01T15:10:00.000Z,12,64,是一个要经历期末考试的家里很有钱的爱打篮球的高中生。所谓几句话中推断出来的“温柔谦逊有涵养”是每个受过教育的人都可以做到的。只是金钱和权势把他美化了。大清早亡了，谁都没比谁高一等。价格是价值的体现，同时，价格受很多因素影响，而它的使用价值是一样的。正如昂贵的食材和普通的食材营养价值其实相差不大。别贩卖焦虑了。我们看到的不还是同样的日出和晚霞。“少爷”不也逃不过疾病、衰老和死亡。资本营销出来的有钱人的生活又高到哪里去呢。不算富裕的普通人也可以拥有幸福的生活。,IP 属地上海
如何看待万柳书院所谓少爷及其拥趸？,https://www.zhihu.com/question/575643737/answer/2824966452,https://www.zhihu.com/question/575643737,匿名用户,https://www.zhihu.com/people/,0,2023-01-01T08:25:22.000Z,2023-01-03T07:19:39.000Z,31,63,羡慕就羡慕呗，为啥还天天“少爷”“老奴”的轻贱自己呢。别拿玩梗当借口，这梗太恶俗了。抖人爱跟风就算了，但这位top2的小伙，你也拜金拜得这么赤裸裸，装都不装一下的吗？在此之前我从来不知道羊毛月是谁，也不在乎他有多优秀，但我觉得他毕竟在传媒行业，最起码要有独立思考的方式，坦坦荡荡的态度（跟16说话的时候自动代入老奴角色），而不是一味地跟风蹭热度，把保时捷和北大当做自己展示优越感的工具。1.3针对评论区，作出一些回应。清北人做自媒体的不在少数，他们知道如何花费不那么大的力气去让自己过得更舒服，物质条件更好一些。有些人会反感那些消费清北的学生，但我并不，不过在我看来，既然打了清北的牌子，那么你的一言一行，一举一动就代表了自己学校的形象，需要为这个学校带来正向的反馈。比如李健和撒贝宁，他们的成名并没有怎么依赖清北的牌子，大家觉得《传奇》好听，是因为真的好听，而不是因为它是清华毕业的学生作的曲子，大家觉得《今日说法》好看，也是因为小撒扎实的主持功底。但是通过采访和综艺，我们是能感受到他们的思想，他们的人文关怀，他们的社会责任感。清北在中国人的心目中是神圣的殿堂，所以会对清北出来的学生推崇备至，而李健撒贝宁的谈吐举止从某种意义会让人心安：像他们这样的人会让国家发展得更好，社会风气更正，同时也是孩子们的好榜样。羊毛月据了解是北京四中，中传本科，保研北大。他当然有真才实学，在抖音上有600多粉丝当然是有自己的能力，他蹭热度也不犯法，毕竟谁跟钱过不去，他的一系列行为当然没有错。而我只是随便说一下我的感受而已。,IP 属地上海
